iD,Year,Month,Day,Hour,Minute,Second,∑T[Hour],ΔPr_Through[mm/day],ΔPet[mm/day],ΔSink[mm/day],ΔEvaporation[mm/day],Hpond[mm],Recharge[mm/day],∑WaterBalance_η_Profile[mm/day]
521.0,1.0,1.0,27.0,16.0,0.0,0.0,2.304e6,0.8315999999670112,0.0,0.0,0.0,0.0,0.8315918075244895,5.742888720483164e-8
522.0,1.0,1.0,27.0,17.0,0.0,0.0,2.3076e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831591990712468,5.731887545015146e-8
523.0,1.0,1.0,27.0,18.0,0.0,0.0,2.3112e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315921698214197,5.7209284227144396e-8
524.0,1.0,1.0,27.0,19.0,0.0,0.0,2.3148e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315923449200113,5.7100111046654185e-8
525.0,1.0,1.0,27.0,20.0,0.0,0.0,2.3184e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315925161267614,5.699135360125085e-8
526.0,1.0,1.0,27.0,21.0,0.0,0.0,2.322e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315926835031178,5.688300950357841e-8
527.0,1.0,1.0,27.0,22.0,0.0,0.0,2.3256e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315928471444067,5.677507628710215e-8
528.0,1.0,1.0,27.0,23.0,0.0,0.0,2.3292e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315930071100297,5.666755171438816e-8
529.0,1.0,1.0,28.0,0.0,0.0,0.0,2.3328e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315931634687672,5.656043345182991e-8
530.0,1.0,1.0,28.0,1.0,0.0,0.0,2.3364e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315933163387399,5.6453719360763055e-8
531.0,1.0,1.0,28.0,2.0,0.0,0.0,2.34e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315934658397737,5.634740702901145e-8
532.0,1.0,1.0,28.0,3.0,0.0,0.0,2.3436e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315936119436742,5.6241494142822115e-8
533.0,1.0,1.0,28.0,4.0,0.0,0.0,2.3472e6,0.831600000033859,0.0,0.0,0.0,0.0,0.8315937548380248,5.6135978598186016e-8
534.0,1.0,1.0,28.0,5.0,0.0,0.0,2.3508e6,0.8315999999321093,0.0,0.0,0.0,0.0,0.8315938944619461,5.603085809886945e-8
535.0,1.0,1.0,28.0,6.0,0.0,0.0,2.3544e6,0.8316000000339727,0.0,0.0,0.0,0.0,0.8315940310349106,5.5926130413671134e-8
536.0,1.0,1.0,28.0,7.0,0.0,0.0,2.358e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315941645209364,5.5821793296179084e-8
537.0,1.0,1.0,28.0,8.0,0.0,0.0,2.3616e6,0.8316000001003658,0.0,0.0,0.0,0.0,0.831594295028367,5.571784481902489e-8
538.0,1.0,1.0,28.0,9.0,0.0,0.0,2.3652e6,0.8315999998653751,0.0,0.0,0.0,0.0,0.8315944226003467,5.561428252923965e-8
539.0,1.0,1.0,28.0,10.0,0.0,0.0,2.3688e6,0.8316000000342001,0.0,0.0,0.0,0.0,0.8315945473137845,5.551110445169339e-8
540.0,1.0,1.0,28.0,11.0,0.0,0.0,2.3724e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315946692957823,5.5408308451887135e-8
541.0,1.0,1.0,28.0,12.0,0.0,0.0,2.376e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315947884724437,5.530589226894012e-8
542.0,1.0,1.0,28.0,13.0,0.0,0.0,2.3796e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315949050522704,5.520385394243352e-8
543.0,1.0,1.0,28.0,14.0,0.0,0.0,2.3832e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315950189305568,5.510219125887335e-8
544.0,1.0,1.0,28.0,15.0,0.0,0.0,2.3868e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315951304103351,5.500090230376463e-8
545.0,1.0,1.0,28.0,16.0,0.0,0.0,2.3904e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315952392497934,5.489998505124689e-8
546.0,1.0,1.0,28.0,17.0,0.0,0.0,2.394e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315953457388332,5.4799437396398234e-8
547.0,1.0,1.0,28.0,18.0,0.0,0.0,2.3976e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315954498636984,5.469925715597593e-8
548.0,1.0,1.0,28.0,19.0,0.0,0.0,2.4012e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315955515474798,5.459944261483034e-8
549.0,1.0,1.0,28.0,20.0,0.0,0.0,2.4048e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315956510855926,5.4499991556710167e-8
550.0,1.0,1.0,28.0,21.0,0.0,0.0,2.4084e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315957483322904,5.440090199898323e-8
551.0,1.0,1.0,28.0,22.0,0.0,0.0,2.412e6,0.8316000000348822,0.0,0.0,0.0,0.0,0.8315958433920514,5.430217212846767e-8
552.0,1.0,1.0,28.0,23.0,0.0,0.0,2.4156e6,0.8315999999963424,0.0,0.0,0.0,0.0,0.8315959363915226,5.420379994394429e-8
553.0,1.0,1.0,29.0,0.0,0.0,0.0,2.4192e6,0.8315999999687165,0.0,0.0,0.0,0.0,0.8315960272349798,5.4105783458592825e-8
554.0,1.0,1.0,29.0,1.0,0.0,0.0,2.4228e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315961160760139,5.400812085421052e-8
555.0,1.0,1.0,29.0,2.0,0.0,0.0,2.4264e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315962029125785,5.39108100793724e-8
556.0,1.0,1.0,29.0,3.0,0.0,0.0,2.43e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315962878984919,5.381384922036363e-8
557.0,1.0,1.0,29.0,4.0,0.0,0.0,2.4336e6,0.831600000101389,0.0,0.0,0.0,0.0,0.8315963708507752,5.371723646920417e-8
558.0,1.0,1.0,29.0,5.0,0.0,0.0,2.4372e6,0.8315999999296082,0.0,0.0,0.0,0.0,0.8315964520175498,5.36209700615844e-8
559.0,1.0,1.0,29.0,6.0,0.0,0.0,2.4408e6,0.8315999999689438,0.0,0.0,0.0,0.0,0.8315965314816935,5.3525047955323644e-8
560.0,1.0,1.0,29.0,7.0,0.0,0.0,2.4444e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315966089135713,5.3429468412741723e-8
561.0,1.0,1.0,29.0,8.0,0.0,0.0,2.448e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831596684794988,5.3334229556274386e-8
562.0,1.0,1.0,29.0,9.0,0.0,0.0,2.4516e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315967589579714,5.3239329567312526e-8
563.0,1.0,1.0,29.0,10.0,0.0,0.0,2.4552e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315968314121847,5.314476665533998e-8
564.0,1.0,1.0,29.0,11.0,0.0,0.0,2.4588e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315969022844456,5.305053913343454e-8
565.0,1.0,1.0,29.0,12.0,0.0,0.0,2.4624e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315969715643519,5.295664502418513e-8
566.0,1.0,1.0,29.0,13.0,0.0,0.0,2.466e6,0.8316000001018438,0.0,0.0,0.0,0.0,0.8315970392059739,5.286308266603808e-8
567.0,1.0,1.0,29.0,14.0,0.0,0.0,2.4696e6,0.8315999999286987,0.0,0.0,0.0,0.0,0.8315971055495766,5.276985039412811e-8
568.0,1.0,1.0,29.0,15.0,0.0,0.0,2.4732e6,0.8316000000050963,0.0,0.0,0.0,0.0,0.8315971702141951,5.2676946314598815e-8
569.0,1.0,1.0,29.0,16.0,0.0,0.0,2.4768e6,0.8315999999947508,0.0,0.0,0.0,0.0,0.8315972335127526,5.258436875718254e-8
570.0,1.0,1.0,29.0,17.0,0.0,0.0,2.4804e6,0.8315999999695123,0.0,0.0,0.0,0.0,0.8315972953096207,5.2492116003305707e-8
571.0,1.0,1.0,29.0,18.0,0.0,0.0,2.484e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315973558986798,5.2400186346499175e-8
572.0,1.0,1.0,29.0,19.0,0.0,0.0,2.4876e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315974150015677,5.230857807722921e-8
573.0,1.0,1.0,29.0,20.0,0.0,0.0,2.4912e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315974728266156,5.221728961724473e-8
574.0,1.0,1.0,29.0,21.0,0.0,0.0,2.4948e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315975293535871,5.212631923551687e-8
575.0,1.0,1.0,29.0,22.0,0.0,0.0,2.4984e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315975845580397,5.2035665183347924e-8
576.0,1.0,1.0,29.0,23.0,0.0,0.0,2.502e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831597638558037,5.1945325857700514e-8
577.0,1.0,1.0,30.0,0.0,0.0,0.0,2.5056e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315976914291809,5.185529968143141e-8
578.0,1.0,1.0,30.0,1.0,0.0,0.0,2.5092e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315977429918462,5.176558499964098e-8
579.0,1.0,1.0,30.0,2.0,0.0,0.0,2.5128e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315977935135379,5.167618018361138e-8
580.0,1.0,1.0,30.0,3.0,0.0,0.0,2.5164e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315978428084918,5.158708368951451e-8
581.0,1.0,1.0,30.0,4.0,0.0,0.0,2.52e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315978911518869,5.1498293807675806e-8
582.0,1.0,1.0,30.0,5.0,0.0,0.0,2.5236e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315979382195451,5.140980910442482e-8
583.0,1.0,1.0,30.0,6.0,0.0,0.0,2.5272e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315979844263097,5.1321627862838726e-8
584.0,1.0,1.0,30.0,7.0,0.0,0.0,2.5308e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315980293638745,5.1233748655682705e-8
585.0,1.0,1.0,30.0,8.0,0.0,0.0,2.5344e6,0.8316000001028669,0.0,0.0,0.0,0.0,0.831598073599821,5.114616991946597e-8
586.0,1.0,1.0,30.0,9.0,0.0,0.0,2.538e6,0.8315999998603729,0.0,0.0,0.0,0.0,0.831598116548605,5.105888997015162e-8
587.0,1.0,1.0,30.0,10.0,0.0,0.0,2.5416e6,0.8316000000367012,0.0,0.0,0.0,0.0,0.831598158733641,5.0971907469935846e-8
588.0,1.0,1.0,30.0,11.0,0.0,0.0,2.5452e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315981998816824,5.088522078496981e-8
589.0,1.0,1.0,30.0,12.0,0.0,0.0,2.5488e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315982401543351,5.079882849558635e-8
590.0,1.0,1.0,30.0,13.0,0.0,0.0,2.5524e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315982794976549,5.071272903246649e-8
591.0,1.0,1.0,30.0,14.0,0.0,0.0,2.556e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831598317950295,5.062692082242338e-8
592.0,1.0,1.0,30.0,15.0,0.0,0.0,2.5596e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315983556010451,5.0541402606017324e-8
593.0,1.0,1.0,30.0,16.0,0.0,0.0,2.5632e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315983924291004,5.04561727720747e-8
594.0,1.0,1.0,30.0,17.0,0.0,0.0,2.5668e6,0.8316000001033217,0.0,0.0,0.0,0.0,0.8315984282534146,5.037122989286994e-8
595.0,1.0,1.0,30.0,18.0,0.0,0.0,2.5704e6,0.8315999999257428,0.0,0.0,0.0,0.0,0.8315984634762117,5.028657259341155e-8
596.0,1.0,1.0,30.0,19.0,0.0,0.0,2.574e6,0.8315999999708765,0.0,0.0,0.0,0.0,0.8315984978306687,5.020219923547897e-8
597.0,1.0,1.0,30.0,20.0,0.0,0.0,2.5776e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.831598531490954,5.011810864986109e-8
598.0,1.0,1.0,30.0,21.0,0.0,0.0,2.5812e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315985642523174,5.0034299303652295e-8
599.0,1.0,1.0,30.0,22.0,0.0,0.0,2.5848e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315985964023298,4.995076963141611e-8
600.0,1.0,1.0,30.0,23.0,0.0,0.0,2.5884e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315986277779075,4.986751851957608e-8
601.0,1.0,1.0,31.0,0.0,0.0,0.0,2.592e6,0.8315999999999804,0.0,0.0,0.0,0.0,0.8315986584336201,4.9784544449717974e-8
